srcStateName,srcDistrictName,District and Taluk Court Case type,Pending cases for a period of 0 to 1 Years,Pending cases for a period of 1 to 3 Years,Pending cases for a period of 3 to 5 Years,Pending cases for a period of 5 to 10 Years,Pending cases for a period of 10 to 20 Years,Pending cases for a period of 20 to 30 Years,Pending cases over 30 Years,Pending cases,Original pending cases,Pending Appeal cases,Pending Application cases,Pending Execution cases,Cases pending at Appearance or Service-Related stage,Cases pending at Compliance or Steps or stay stage,Cases pending at Evidence or Argument or Judgement stage,Cases pending at Pleadings or Issues or Charge stage,Cases instituted in last month,Cases disposed in last month,Cases filed by Senior Citizens,Cases filed by women,Cases delayed in disposal,Year
Bihar,Motihari,Criminal,29695,33069,23466,38275,26774,5817,1002,158098,155992,1191,915,0,67968,3590,29984,54633,2321,1948,2271,8093,120679,2021
Bihar,Motihari,Total,33738,38102,26356,42514,28844,6530,1201,177285,171501,2512,2161,1111,74676,4810,40751,55115,2633,2040,5453,11718,134845,2021
Bihar,Munger,Civil,1207,1846,1056,1330,718,189,76,6422,5019,318,714,371,2700,977,2596,148,0,0,1214,1794,1626,2021
Bihar,Munger,Criminal,8175,9984,7238,9228,8743,1792,226,45386,44405,293,685,0,18370,4005,15927,6922,0,0,862,4188,10725,2021
Bihar,Munger,Total,9382,11830,8294,10558,9461,1981,302,51808,49424,611,1399,371,21070,4982,18523,7070,0,0,2076,5982,12351,2021
Bihar,Muzaffarpur,Civil,5505,7064,3516,4784,2461,623,252,24205,20064,820,1433,1652,6962,6055,8935,1075,387,95,2812,6177,11825,2021
Bihar,Muzaffarpur,Criminal,33197,37945,19221,34044,24310,4018,568,153303,140882,903,1976,0,48325,6185,45517,52430,1994,1487,2941,9977,119596,2021
Bihar,Muzaffarpur,Total,38702,45009,22737,38828,26771,4641,820,177508,160946,1723,3409,1652,55287,12240,54452,53505,2381,1582,5753,16154,131421,2021
Bihar,Nalanda,Civil,2298,2810,1957,2043,1226,277,129,10740,9018,490,682,550,5017,807,4646,265,215,105,1150,2483,6931,2021
Bihar,Nalanda,Criminal,22386,22583,17389,23860,14207,1431,231,102087,100186,1328,573,0,48137,2402,32453,16830,2160,1434,1007,3916,69770,2021
Bihar,Nalanda,Total,24684,25393,19346,25903,15433,1708,360,112827,109204,1818,1255,550,53154,3209,37099,17095,2375,1539,2157,6399,76701,2021
Bihar,Nawada,Civil,2115,2691,2039,2418,331,79,16,9689,8584,402,578,123,5287,452,3692,247,158,26,1093,2371,6526,2021
Bihar,Nawada,Criminal,15813,14135,12470,13253,5870,811,74,62426,61066,213,1144,0,21966,2062,23893,14354,1993,1399,2192,11653,40887,2021
Bihar,Nawada,Total,17928,16826,14509,15671,6201,890,90,72115,69650,615,1722,123,27253,2514,27585,14601,2151,1425,3285,14024,47413,2021
Bihar,Patna,Civil,9694,13436,8261,9408,4327,1058,614,46798,37413,1743,3124,4516,14932,9788,20473,1448,940,320,12225,9988,32742,2021
Bihar,Patna,Criminal,69959,113982,55337,70901,45853,5593,734,362359,354307,3352,4700,0,116922,48212,98771,97377,6915,3076,58394,15644,224639,2021
Bihar,Patna,Total,79653,127418,63598,80309,50180,6651,1348,409157,391720,5095,7824,4516,131854,58000,119244,98825,7855,3396,70619,25632,257381,2021
Bihar,Purnea,Civil,2290,2561,1351,1793,572,298,85,8950,6153,708,692,457,1196,1225,1450,341,203,70,1570,1372,6266,2021
Bihar,Purnea,Criminal,11854,13734,11417,16631,8996,2551,96,65279,63851,603,338,0,25484,635,15738,15,827,1019,2222,9278,51787,2021
Bihar,Purnea,Total,14144,16295,12768,18424,9568,2849,181,74229,70004,1311,1030,457,26680,1860,17188,356,1030,1089,3792,10650,58053,2021
Bihar,Rohtas Sasaram,Civil,3538,5061,3036,4482,2190,600,241,19148,15645,986,1426,1082,6465,3941,6571,623,378,27,3678,4364,11904,2021
Bihar,Rohtas Sasaram,Criminal,12531,19896,16786,17050,10758,1342,152,78515,76503,797,1215,0,27701,3561,24985,19193,865,897,3963,11308,51597,2021
Bihar,Rohtas Sasaram,Total,16069,24957,19822,21532,12948,1942,393,97663,92148,1783,2641,1082,34166,7502,31556,19816,1243,924,7641,15672,63501,2021
Bihar,Saharsa,Civil,1582,1728,1268,1549,976,221,35,7359,6604,192,342,208,3541,889,2425,453,156,26,1104,1185,6889,2021
Bihar,Saharsa,Criminal,7756,10214,8727,15220,8985,1237,105,52244,50072,324,1841,0,18229,3840,15785,8731,387,548,1002,4035,47589,2021
Bihar,Saharsa,Total,9338,11942,9995,16769,9961,1458,140,59603,56676,516,2183,208,21770,4729,18210,9184,543,574,2106,5220,54478,2021
Bihar,Samastipur,Civil,3432,5116,3590,4551,2076,439,158,19362,15592,996,1576,1073,5554,3530,9033,752,247,91,3974,3936,10633,2021
Bihar,Samastipur,Criminal,16114,22559,13893,22620,14984,3476,470,94116,92243,1162,703,2,35105,20749,33612,3815,1030,1215,4354,16618,55077,2021
Bihar,Samastipur,Total,19546,27675,17483,27171,17060,3915,628,113478,107835,2158,2279,1075,40659,24279,42645,4567,1277,1306,8328,20554,65710,2021
Bihar,Saran at Chapra,Civil,4895,6063,3837,6005,3249,1001,328,25378,21206,1400,1249,1523,7205,1708,10078,820,388,125,6124,4268,16716,2021
Bihar,Saran at Chapra,Criminal,27087,31168,21028,28511,17505,2760,234,128293,126493,852,948,0,38273,4611,43591,39105,1265,815,3213,6978,93961,2021
Bihar,Saran at Chapra,Total,31982,37231,24865,34516,20754,3761,562,153671,147699,2252,2197,1523,45478,6319,53669,39925,1653,940,9337,11246,110677,2021
Bihar,Sheikhpura,Civil,614,496,254,237,122,18,8,1749,1322,141,208,78,483,386,751,109,56,24,145,456,858,2021
Bihar,Sheikhpura,Criminal,3647,3345,3556,2379,943,58,8,13936,13742,56,135,0,5346,3267,4864,253,313,355,207,1819,8893,2021
Bihar,Sheikhpura,Total,4261,3841,3810,2616,1065,76,16,15685,15064,197,343,78,5829,3653,5615,362,369,379,352,2275,9751,2021
Bihar,Sheohar,Civil,282,368,283,346,116,7,0,1402,1120,88,98,96,514,210,548,130,23,8,113,157,1115,2021
Bihar,Sheohar,Criminal,3330,2729,1276,1283,289,21,4,8932,8881,19,32,0,2653,666,3310,2283,322,233,314,1313,5414,2021
Bihar,Sheohar,Total,3612,3097,1559,1629,405,28,4,10334,10001,107,130,96,3167,876,3858,2413,345,241,427,1470,6529,2021
Bihar,Sitamarhi,Civil,2101,2486,1473,2805,4,0,2,8871,7113,353,349,606,1239,2622,2075,460,198,28,1321,1571,4077,2021
Bihar,Sitamarhi,Criminal,19363,24103,17125,15236,163,8,2,76000,64203,317,812,0,23673,14554,15862,14414,1434,914,1023,4442,45204,2021
Bihar,Sitamarhi,Total,21464,26589,18598,18041,167,8,4,84871,71316,670,1161,606,24912,17176,17937,14874,1632,942,2344,6013,49281,2021
Bihar,Siwan,Civil,2994,4269,2995,4627,2368,970,193,18416,14692,1164,1471,1069,6794,2384,2767,987,359,23,4420,2975,12208,2021
Bihar,Siwan,Criminal,16533,26630,12225,15043,11377,2119,81,84008,82634,655,719,0,30906,3568,21097,21021,1538,1066,4199,11473,53069,2021
Bihar,Siwan,Total,19527,30899,15220,19670,13745,3089,274,102424,97326,1819,2190,1069,37700,5952,23864,22008,1897,1089,8619,14448,65277,2021
Bihar,Supaul,Civil,1062,2629,1211,872,467,107,6,6354,5317,346,475,216,3498,406,2280,168,100,23,1022,1033,2224,2021
Bihar,Supaul,Criminal,10830,19695,5763,6896,3746,389,17,47336,46017,276,1043,0,17335,2848,17162,9979,672,807,1303,6405,14013,2021
Bihar,Supaul,Total,11892,22324,6974,7768,4213,496,23,53690,51334,622,1518,216,20833,3254,19442,10147,772,830,2325,7438,16237,2021
Bihar,Vaishali,Civil,4638,5376,3412,4416,2049,443,77,20411,17140,992,1227,1052,7049,5737,6564,1061,369,112,3563,3613,14826,2021
Bihar,Vaishali,Criminal,18244,17265,8504,15776,12802,1372,115,74078,72568,684,826,0,29213,2253,27440,15141,1157,1395,2262,6762,51360,2021
Bihar,Vaishali,Total,22882,22641,11916,20192,14851,1815,192,94489,89708,1676,2053,1052,36262,7990,34004,16202,1526,1507,5825,10375,66186,2021
Chandigarh,Chandigarh,Civil,9310,9857,3087,789,52,4,0,23099,16330,1745,841,4183,10303,2105,10084,539,677,977,3539,4266,7299,2021
Chandigarh,Chandigarh,Criminal,20933,18685,3079,774,71,5,0,43547,37205,1788,4554,0,25734,782,16011,947,1990,1693,1354,2654,9679,2021
Chandigarh,Chandigarh,Total,30243,28542,6166,1563,123,9,0,66646,53535,3533,5395,4183,36037,2887,26095,1486,2667,2670,4893,6920,16978,2021
Chhattisgarh,Balod,Civil,632,461,204,30,3,0,0,1330,1038,131,0,161,484,56,495,294,81,95,194,361,530,2021
Chhattisgarh,Balod,Criminal,3437,1452,192,37,3,1,0,5122,4654,78,390,0,709,146,3140,1125,712,958,59,365,892,2021
Chhattisgarh,Balod,Total,4069,1913,396,67,6,1,0,6452,5692,209,390,161,1193,202,3635,1419,793,1053,253,726,1422,2021
Chhattisgarh,Balodabazar,Civil,895,954,325,52,9,0,0,2235,1726,203,0,306,800,193,980,262,97,178,460,424,871,2021
Chhattisgarh,Balodabazar,Criminal,6672,4666,1341,70,2,0,0,12751,12219,177,333,0,1849,137,6274,4240,1384,1513,98,217,3421,2021
Chhattisgarh,Balodabazar,Total,7567,5620,1666,122,11,0,0,14986,13945,380,333,306,2649,330,7254,4502,1481,1691,558,641,4292,2021
Chhattisgarh,Balrampur Ramanujganj,Civil,352,447,177,38,3,4,0,1021,645,121,0,255,648,83,234,55,48,20,207,158,433,2021
Chhattisgarh,Balrampur Ramanujganj,Criminal,3138,2324,741,170,4,0,0,6377,5933,94,350,0,1032,109,2244,2988,349,298,28,114,1741,2021
Chhattisgarh,Balrampur Ramanujganj,Total,3490,2771,918,208,7,4,0,7398,6578,215,350,255,1680,192,2478,3043,397,318,235,272,2174,2021
Chhattisgarh,Bastar,Civil,789,547,206,94,17,1,1,1655,1211,112,0,332,460,425,613,100,114,117,284,162,694,2021
Chhattisgarh,Bastar,Criminal,2978,2334,759,130,2,0,0,6203,5905,75,223,0,1894,315,2146,1844,651,469,85,230,1977,2021
Chhattisgarh,Bastar,Total,3767,2881,965,224,19,1,1,7858,7116,187,223,332,2354,740,2759,1944,765,586,369,392,2671,2021
Chhattisgarh,Bemetara,Civil,596,403,117,54,12,3,0,1185,780,71,0,334,355,289,354,183,76,114,190,301,401,2021
Chhattisgarh,Bemetara,Criminal,3201,1690,565,58,0,0,0,5514,5101,50,363,0,586,144,4115,594,519,921,42,342,1567,2021
Chhattisgarh,Bemetara,Total,3797,2093,682,112,12,3,0,6699,5881,121,363,334,941,433,4469,777,595,1035,232,643,1968,2021
Chhattisgarh,Bilaspur,Civil,4761,4062,1596,397,48,15,1,10880,8821,565,0,1493,3587,378,3538,3305,478,576,1697,2669,3210,2021
Chhattisgarh,Bilaspur,Criminal,14075,11939,5225,1323,34,13,0,32609,29863,446,2300,0,9524,921,15392,6649,4592,6255,350,2187,10510,2021
Chhattisgarh,Bilaspur,Total,18836,16001,6821,1720,82,28,1,43489,38684,1011,2300,1493,13111,1299,18930,9954,5070,6831,2047,4856,13720,2021
Chhattisgarh,Dantewada,Civil,292,176,34,11,0,0,0,513,389,14,0,110,189,57,175,91,25,44,40,150,148,2021
Chhattisgarh,Dantewada,Criminal,1460,538,58,6,0,0,0,2062,1938,41,83,0,207,15,1583,255,373,479,10,60,353,2021
Chhattisgarh,Dantewada,Total,1752,714,92,17,0,0,0,2575,2327,55,83,110,396,72,1758,346,398,523,50,210,501,2021
Chhattisgarh,Dhamtari,Civil,900,886,476,193,13,0,0,2468,1749,171,0,548,474,220,943,767,87,101,456,663,1316,2021
Chhattisgarh,Dhamtari,Criminal,3262,2281,485,75,0,0,0,6103,5683,153,267,0,951,232,3559,1329,577,537,93,355,2006,2021
Chhattisgarh,Dhamtari,Total,4162,3167,961,268,13,0,0,8571,7432,324,267,548,1425,452,4502,2096,664,638,549,1018,3322,2021
Chhattisgarh,Durg,Civil,2911,2408,991,476,56,10,2,6854,5126,249,0,1477,2986,992,1928,754,313,494,778,1736,2237,2021
Chhattisgarh,Durg,Criminal,13726,13744,7770,4195,154,19,1,39609,36255,326,3030,0,13638,2478,13747,9502,3832,5785,890,3135,18317,2021
Chhattisgarh,Durg,Total,16637,16152,8761,4671,210,29,3,46463,41381,575,3030,1477,16624,3470,15675,10256,4145,6279,1668,4871,20554,2021
Chhattisgarh,Janjgir,Civil,1040,1053,535,110,5,1,2,2746,2441,302,0,3,889,300,1180,308,165,225,800,475,1317,2021
Chhattisgarh,Janjgir,Criminal,7353,4548,1520,254,10,1,0,13686,13245,184,258,0,1762,706,6511,4462,1629,2154,107,296,4118,2021
Chhattisgarh,Janjgir,Total,8393,5601,2055,364,15,2,2,16432,15686,486,258,3,2651,1006,7691,4770,1794,2379,907,771,5435,2021
Chhattisgarh,Jashpur,Civil,441,342,162,54,7,0,0,1006,704,72,0,230,154,154,432,227,38,61,221,261,610,2021
Chhattisgarh,Jashpur,Criminal,1973,1476,518,55,1,0,0,4023,3826,43,154,0,583,121,2659,657,465,477,19,140,1539,2021
Chhattisgarh,Jashpur,Total,2414,1818,680,109,8,0,0,5029,4530,115,154,230,737,275,3091,884,503,538,240,401,2149,2021
Chhattisgarh,Kanker,Civil,471,341,162,14,0,0,0,988,594,41,13,340,243,87,335,138,44,71,164,271,367,2021
Chhattisgarh,Kanker,Criminal,2092,810,122,4,0,0,0,3028,2872,50,106,0,319,39,1536,1120,346,565,29,168,356,2021
Chhattisgarh,Kanker,Total,2563,1151,284,18,0,0,0,4016,3466,91,119,340,562,126,1871,1258,390,636,193,439,723,2021
Chhattisgarh,Kawardha,Civil,470,464,207,37,2,1,0,1181,887,120,0,174,292,23,586,214,57,45,149,242,655,2021
Chhattisgarh,Kawardha,Criminal,4567,2040,685,23,1,0,0,7316,6710,171,435,0,1775,241,3468,1817,727,1078,34,279,2252,2021
Chhattisgarh,Kawardha,Total,5037,2504,892,60,3,1,0,8497,7597,291,435,174,2067,264,4054,2031,784,1123,183,521,2907,2021
Chhattisgarh,Kondagaon,Civil,221,132,7,1,1,0,0,362,293,14,0,55,144,17,147,42,28,41,46,102,86,2021
Chhattisgarh,Kondagaon,Criminal,1515,496,38,4,1,0,0,2054,1895,10,149,0,367,15,1008,663,300,319,5,116,305,2021
Chhattisgarh,Kondagaon,Total,1736,628,45,5,2,0,0,2416,2188,24,149,55,511,32,1155,705,328,360,51,218,391,2021
Chhattisgarh,Korba,Civil,1582,1042,491,169,30,5,1,3320,2702,187,0,431,1083,452,1039,580,208,226,415,481,1234,2021
Chhattisgarh,Korba,Criminal,6235,4846,2281,719,37,4,0,14122,13129,253,740,0,2717,491,5898,5008,1209,1660,155,375,5631,2021
Chhattisgarh,Korba,Total,7817,5888,2772,888,67,9,1,17442,15831,440,740,431,3800,943,6937,5588,1417,1886,570,856,6865,2021
Chhattisgarh,Koriya,Civil,763,750,258,71,5,1,0,1848,1435,281,0,131,1057,78,565,144,97,117,338,443,840,2021
Chhattisgarh,Koriya,Criminal,4315,3055,1325,264,4,0,0,8963,6575,1978,410,0,1617,168,4870,2288,636,709,61,398,3255,2021
Chhattisgarh,Koriya,Total,5078,3805,1583,335,9,1,0,10811,8010,2259,410,131,2674,246,5435,2432,733,826,399,841,4095,2021
Chhattisgarh,Mahasamund,Civil,884,782,352,135,1,0,0,2154,1289,138,0,727,770,49,666,218,114,133,294,345,820,2021
Chhattisgarh,Mahasamund,Criminal,5121,4928,2779,329,2,1,1,13161,12473,196,491,0,2944,131,8159,1809,985,1186,107,267,6321,2021
Chhattisgarh,Mahasamund,Total,6005,5710,3131,464,3,1,1,15315,13762,334,491,727,3714,180,8825,2027,1099,1319,401,612,7141,2021
Chhattisgarh,Mungeli,Civil,379,422,164,37,4,0,1,1007,794,70,0,143,390,118,330,95,32,54,194,183,475,2021
Chhattisgarh,Mungeli,Criminal,2606,2928,1116,99,1,0,0,6750,6268,67,398,0,2368,377,2657,1284,764,867,44,272,2804,2021
Chhattisgarh,Mungeli,Total,2985,3350,1280,136,5,0,1,7757,7062,137,398,143,2758,495,2987,1379,796,921,238,455,3279,2021
Chhattisgarh,Raigarh,Civil,1493,1648,679,410,29,6,2,4267,3182,164,0,921,1422,493,1467,855,190,149,761,710,2299,2021
Chhattisgarh,Raigarh,Criminal,8669,6854,2475,1189,47,1,0,19235,18424,157,654,0,3703,322,8385,6801,2096,2313,223,590,8204,2021
Chhattisgarh,Raigarh,Total,10162,8502,3154,1599,76,7,2,23502,21606,321,654,921,5125,815,9852,7656,2286,2462,984,1300,10503,2021
Chhattisgarh,Raipur,Civil,4792,4385,1949,1334,210,38,3,12711,8614,467,0,3629,6367,412,4294,1163,393,546,1354,2555,4882,2021
Chhattisgarh,Raipur,Criminal,20926,23537,9133,5562,896,58,15,60127,56663,731,2733,0,19744,897,20598,17619,6194,8137,971,2692,22861,2021
Chhattisgarh,Raipur,Total,25718,27922,11082,6896,1106,96,18,72838,65277,1198,2733,3629,26111,1309,24892,18782,6587,8683,2325,5247,27743,2021
Chhattisgarh,Rajnandgaon,Civil,1766,1349,473,142,6,0,0,3736,2779,322,0,634,933,358,1380,953,166,255,547,813,1788,2021
Chhattisgarh,Rajnandgaon,Criminal,8059,6337,2370,308,1,0,0,17075,15882,276,916,0,3617,567,7292,5578,1297,1383,208,908,6863,2021
Chhattisgarh,Rajnandgaon,Total,9825,7686,2843,450,7,0,0,20811,18661,598,916,634,4550,925,8672,6531,1463,1638,755,1721,8651,2021
Chhattisgarh,Surajpur,Civil,1083,1054,342,170,12,3,2,2666,2080,165,0,421,913,572,826,281,106,151,624,552,1350,2021
Chhattisgarh,Surajpur,Criminal,3598,3128,1679,588,24,0,0,9017,8244,62,711,0,1780,321,5509,1383,437,769,45,546,4163,2021
Chhattisgarh,Surajpur,Total,4681,4182,2021,758,36,3,2,11683,10324,227,711,421,2693,893,6335,1664,543,920,669,1098,5513,2021
Chhattisgarh,Surguja at Ambikapur,Civil,1214,1294,557,187,14,1,2,3269,2330,277,0,662,1421,562,1084,196,148,175,753,786,1596,2021
Chhattisgarh,Surguja at Ambikapur,Criminal,3612,3584,1668,445,19,0,0,9328,8674,236,418,0,3062,433,4786,1045,940,1494,136,555,4436,2021
Chhattisgarh,Surguja at Ambikapur,Total,4826,4878,2225,632,33,1,2,12597,11004,513,418,662,4483,995,5870,1241,1088,1669,889,1341,6032,2021
DNH at Silvasa,Silvassa,Civil,633,353,180,494,32,0,0,1692,1489,21,66,114,342,604,682,64,52,48,201,115,969,2021
DNH at Silvasa,Silvassa,Criminal,852,650,232,132,60,2,0,1928,1685,23,220,0,661,441,652,174,162,195,39,62,815,2021
DNH at Silvasa,Silvassa,Total,1485,1003,412,626,92,2,0,3620,3174,44,286,114,1003,1045,1334,238,214,243,240,177,1784,2021
Delhi,Central,Civil,23855,20599,9401,7344,1448,179,31,62857,52835,1167,2218,6511,3778,23370,33622,1992,2720,2498,6401,5784,34734,2021
Delhi,Central,Criminal,34550,37144,20802,8655,1006,93,7,102257,98744,1096,1282,1113,64711,11132,20763,5383,4057,3654,3074,5007,62037,2021
Delhi,Central,Total,58405,57743,30203,15999,2454,272,38,165114,151579,2263,3500,7624,68489,34502,54385,7375,6777,6152,9475,10791,96771,2021
Delhi,East,Civil,6813,5219,2329,1418,142,3,0,15924,12689,266,15,2954,1327,0,14053,544,1023,570,1167,2609,8351,2021
Delhi,East,Criminal,14652,14318,6740,4198,480,1,0,40389,38983,348,101,957,21038,1,17056,2284,1791,1800,1266,5359,25404,2021
Delhi,East,Total,21465,19537,9069,5616,622,4,0,56313,51672,614,116,3911,22365,1,31109,2828,2814,2370,2433,7968,33755,2021
Delhi,New Delhi,Civil,7239,6467,4150,1168,41,1,0,19066,15718,613,18,2640,978,0,17288,777,955,1006,1351,1126,10944,2021
Delhi,New Delhi,Criminal,28125,32218,19265,8957,945,46,0,89556,87431,970,104,179,65938,758,19587,3198,2869,3546,963,1197,50775,2021
Delhi,New Delhi,Total,35364,38685,23415,10125,986,47,0,108622,103149,1583,122,2819,66916,758,36875,3975,3824,4552,2314,2323,61719,2021
Delhi,North,Civil,7734,7605,3056,2118,64,1,0,20578,16146,422,93,3917,1773,11044,7070,687,859,796,2582,2414,11509,2021
Delhi,North,Criminal,18859,18884,8629,5762,757,4,0,52895,51332,484,171,908,29895,6503,14054,2410,2967,2630,1232,3773,32097,2021
Delhi,North,Total,26593,26489,11685,7880,821,5,0,73473,67478,906,264,4825,31668,17547,21124,3097,3826,3426,3814,6187,43606,2021
Delhi,North East,Civil,3762,2450,738,209,16,0,0,7175,4988,158,14,2015,1059,13,5874,229,526,385,606,1201,3065,2021
Delhi,North East,Criminal,8258,8583,3624,2957,800,16,0,24238,23185,68,47,895,11998,1761,8703,1762,1302,955,431,4172,14806,2021
Delhi,North East,Total,12020,11033,4362,3166,816,16,0,31413,28173,226,61,2910,13057,1774,14577,1991,1828,1340,1037,5373,17871,2021
Delhi,North West,Civil,9384,8486,3460,2517,159,3,0,24009,19060,494,98,4356,2304,12595,8003,1023,1108,658,2458,3243,13116,2021
Delhi,North West,Criminal,31273,34261,16606,8093,1097,17,0,91347,89112,428,326,1481,57943,10943,17524,4889,4319,5359,1509,5443,55127,2021
Delhi,North West,Total,40657,42747,20066,10610,1256,20,0,115356,108172,922,424,5837,60247,23538,25527,5912,5427,6017,3967,8686,68243,2021
Delhi,Shahdara,Civil,8622,5845,2505,1158,24,0,0,18154,15415,313,21,2405,863,9,16247,1027,1156,982,1805,3065,8760,2021
Delhi,Shahdara,Criminal,15128,17596,8087,5048,207,0,0,46066,43532,273,483,1769,24644,82,18238,3080,1889,1667,1363,5834,28324,2021
Delhi,Shahdara,Total,23750,23441,10592,6206,231,0,0,64220,58947,586,504,4174,25507,91,34485,4107,3045,2649,3168,8899,37084,2021
Delhi,South,Civil,6856,5270,2703,1245,50,0,0,16124,12930,274,4,2916,649,0,14889,494,923,1015,1561,2288,8467,2021
Delhi,South,Criminal,23716,50712,9746,2235,201,12,0,86622,81944,848,2969,861,67463,2252,14622,2213,4020,4545,696,2288,50322,2021
Delhi,South,Total,30572,55982,12449,3480,251,12,0,102746,94874,1122,2973,3777,68112,2252,29511,2707,4943,5560,2257,4576,58789,2021
Delhi,South East,Civil,9145,6922,3343,773,9,2,0,20194,16655,338,12,3189,94,10548,8589,884,1280,1216,1937,2324,9533,2021
Delhi,South East,Criminal,31080,34941,12906,6286,207,14,0,85434,77972,1640,4885,937,61000,456,19978,3972,3637,3683,1925,5282,47873,2021
Delhi,South East,Total,40225,41863,16249,7059,216,16,0,105628,94627,1978,4897,4126,61094,11004,28567,4856,4917,4899,3862,7606,57406,2021
Delhi,South West,Civil,9171,6240,2682,1161,63,0,0,19317,15197,230,59,3830,5639,2713,10150,749,1202,928,2135,2465,9502,2021
Delhi,South West,Criminal,64136,64079,14141,3505,454,6,0,146321,139796,695,4378,1452,108216,801,32919,4368,8657,6198,1195,4438,74085,2021
Delhi,South West,Total,73307,70319,16823,4666,517,6,0,165638,154993,925,4437,5282,113855,3514,43069,5117,9859,7126,3330,6903,83587,2021
Delhi,West,Civil,10421,7635,3841,2741,445,29,8,25120,19902,607,106,4497,1573,12386,10159,956,1220,977,3247,4055,13337,2021
Delhi,West,Criminal,23428,23998,11759,6550,538,8,0,66281,59727,723,4263,844,34981,6744,18955,4610,3860,3724,1609,6516,38830,2021
Delhi,West,Total,33849,31633,15600,9291,983,37,8,91401,79629,1330,4369,5341,36554,19130,29114,5566,5080,4701,4856,10571,52167,2021
Diu and Daman,Daman,Civil,355,270,162,159,33,0,0,979,12,0,0,0,92,255,386,34,19,35,178,49,5,2021
Diu and Daman,Daman,Criminal,511,365,155,79,41,9,0,1160,0,0,0,0,205,108,460,82,97,128,50,30,24,2021
Diu and Daman,Daman,Total,866,635,317,238,74,9,0,2139,12,0,0,0,297,363,846,116,116,163,228,79,29,2021
Diu and Daman,Diu,Civil,175,125,38,27,0,0,0,365,334,13,2,16,83,60,213,9,62,128,121,104,184,2021
Diu and Daman,Diu,Criminal,140,104,15,22,9,1,0,291,226,17,47,1,17,59,193,22,39,61,10,24,135,2021
Diu and Daman,Diu,Total,315,229,53,49,9,1,0,656,560,30,49,17,100,119,406,31,101,189,131,128,319,2021
Goa,North Goa,Civil,4664,4468,2846,3122,1043,422,158,16723,11922,695,1602,2504,3620,6481,5716,763,221,29,4567,3273,2818,2021
Goa,North Goa,Criminal,11885,10288,3720,1989,149,5,1,28037,23526,463,4048,0,15636,4030,7345,991,931,20,533,924,2439,2021
Goa,North Goa,Total,16549,14756,6566,5111,1192,427,159,44760,35448,1158,5650,2504,19256,10511,13061,1754,1152,49,5100,4197,5257,2021
Goa,South Goa,Civil,3019,2662,1292,1263,366,118,37,8757,5322,348,1844,1245,1785,3225,2940,800,151,16,2277,2243,5039,2021
Goa,South Goa,Criminal,3656,2782,871,289,13,0,0,7611,6535,162,914,0,3021,1251,2912,248,204,10,280,788,3170,2021
Goa,South Goa,Total,6675,5444,2163,1552,379,118,37,16368,11857,510,2758,1245,4806,4476,5852,1048,355,26,2557,3031,8209,2021
Gujarat,Ahmedabad,Civil,22882,25037,13863,21871,11640,1893,181,97367,78529,2017,5678,11162,32084,3260,52258,8284,1829,3013,9451,7194,417,2021
